"";"AMT_INCOME_TOTAL";"AMT_CREDIT";"AMT_ANNUITY";"DAYS_BIRTH";"OWN_CAR_AGE";"AMT_GOODS_PRICE";"CNT_FAM_MEMBERS";"CODE_GENDER";"NAME_INCOME_TYPE";"NAME_EDUCATION_TYPE";"NAME_FAMILY_STATUS";"OCCUPATION_TYPE";"ORGANIZATION_TYPE";"REGION_RATING_CLIENT";"TARGET"
"121515";225000;567000;22315,5;-12629;NA;567000;2;"F";"Working";"Higher education";"Married";"";"Business Entity Type 3";"3";"1"
"146454";112500;512064;25033,5;-11993;13;360000;1;"M";"Working";"Secondary / secondary special";"Single / not married";"Laborers";"Business Entity Type 2";"2";"1"
"150470";270000;283585,5;30217,5;-14224;NA;256500;3;"F";"Working";"Secondary / secondary special";"Married";"Medicine staff";"Medicine";"2";"1"
"128857";90000;1030500;30258;-17766;NA;1030500;2;"F";"Working";"Secondary / secondary special";"Married";"Managers";"Services";"2";"1"
"199373";135000;679500;24070,5;-12895;NA;679500;2;"F";"Working";"Secondary / secondary special";"Married";"Laborers";"Business Entity Type 1";"1";"1"
"23107";202500;640080;31261,5;-12017;NA;450000;2;"F";"Working";"Secondary / secondary special";"Married";"";"Industry: type 3";"2";"1"
"213117";180000;254700;27022,5;-9153;NA;225000;2;"F";"Working";"Higher education";"Civil marriage";"";"Business Entity Type 3";"2";"1"
"221451";112500;803259;31252,5;-9049;NA;670500;3;"F";"Working";"Secondary / secondary special";"Married";"Medicine staff";"Medicine";"3";"1"
"192494";175500;888840;32053,5;-23216;NA;675000;2;"M";"Pensioner";"Secondary / secondary special";"Civil marriage";"";"XNA";"2";"1"
"219032";180000;360000;35734,5;-11608;9;360000;3;"M";"Working";"Secondary / secondary special";"Married";"Laborers";"Business Entity Type 3";"3";"1"
"83287";135000;485640;38263,5;-9708;4;450000;3;"M";"Working";"Higher education";"Married";"Laborers";"Business Entity Type 3";"2";"1"
"111198";27000;215640;11290,5;-19360;NA;180000;2;"F";"Pensioner";"Secondary / secondary special";"Married";"";"XNA";"2";"1"
"28867";135000;640080;31261,5;-10100;NA;450000;2;"M";"Working";"Secondary / secondary special";"Separated";"Laborers";"Electricity";"2";"1"
"288946";83700;247500;12375;-7940;3;247500;3;"F";"Working";"Secondary / secondary special";"Married";"";"Business Entity Type 2";"2";"1"
"68627";157500;369720;27031,5;-18517;NA;292500;2;"M";"State servant";"Secondary / secondary special";"Married";"";"Government";"2";"1"
"71012";112500;152820;17370;-21304;NA;135000;1;"M";"Working";"Secondary / secondary special";"Single / not married";"Laborers";"Industry: type 9";"1";"1"
"235406";292500;550980;43528,5;-19463;NA;450000;2;"M";"Working";"Secondary / secondary special";"Married";"High skill tech staff";"Transport: type 2";"2";"1"
"127432";157500;333000;26437,5;-13863;NA;333000;3;"M";"Working";"Secondary / secondary special";"Married";"";"Construction";"2";"1"
"5752";112500;521280;35392,5;-14150;NA;450000;2;"F";"Working";"Secondary / secondary special";"Married";"";"School";"2";"1"
"127448";180000;521280;35392,5;-10419;6;450000;3;"M";"Working";"Secondary / secondary special";"Civil marriage";"Drivers";"Other";"2";"1"
"179375";135000;305221,5;14976;-21763;NA;252000;2;"M";"Pensioner";"Secondary / secondary special";"Married";"";"XNA";"2";"1"
"127153";225000;521280;28278;-11542;NA;450000;3;"M";"Commercial associate";"Secondary / secondary special";"Married";"";"Business Entity Type 3";"2";"1"
"204187";81000;646920;20997;-21749;NA;540000;2;"F";"Pensioner";"Secondary / secondary special";"Civil marriage";"";"XNA";"3";"1"
"3517";117000;545040;25537,5;-9476;NA;450000;2;"F";"Commercial associate";"Higher education";"Married";"Sales staff";"Trade: type 7";"2";"1"
"93197";112500;263686,5;28107;-19115;10;238500;3;"M";"Working";"Secondary / secondary special";"Married";"Drivers";"Business Entity Type 3";"3";"1"
"168834";112500;229230;24817,5;-13698;NA;202500;3;"F";"State servant";"Secondary / secondary special";"Married";"Laborers";"Police";"3";"1"
"159932";157500;447768;35505;-8991;NA;405000;2;"M";"Working";"Secondary / secondary special";"Married";"Drivers";"Industry: type 2";"2";"1"
"65228";225000;180000;9000;-9892;NA;180000;2;"M";"Working";"Secondary / secondary special";"Married";"Drivers";"Business Entity Type 1";"2";"1"
"251701";135000;1024740;49428;-13928;NA;9e+05;2;"F";"Working";"Secondary / secondary special";"Married";"Secretaries";"Medicine";"3";"1"
"272158";67500;760225,5;32337;-17344;NA;679500;2;"F";"State servant";"Secondary / secondary special";"Married";"";"Other";"2";"1"
"196691";121500;729792;24246;-11501;8;630000;1;"M";"Commercial associate";"Secondary / secondary special";"Single / not married";"Laborers";"Self-employed";"2";"1"
"142913";90000;298512;18391,5;-23577;NA;270000;2;"F";"Pensioner";"Secondary / secondary special";"Married";"";"XNA";"2";"1"
"162941";90000;755190;32125,5;-10006;NA;675000;4;"F";"Commercial associate";"Secondary / secondary special";"Married";"Sales staff";"Trade: type 7";"2";"1"
"225533";162000;835380;35523;-19980;NA;675000;1;"F";"Working";"Secondary / secondary special";"Widow";"Medicine staff";"Other";"2";"1"
"58254";150750;315000;34056;-12737;9;315000;5;"M";"Working";"Secondary / secondary special";"Married";"Laborers";"Other";"2";"1"
"170202";108000;598500;23319;-15471;NA;598500;2;"F";"Working";"Secondary / secondary special";"Married";"Laborers";"Self-employed";"2";"1"
"139303";135000;1046142;33876;-21070;14;913500;2;"F";"Pensioner";"Secondary / secondary special";"Married";"";"XNA";"3";"1"
"64664";112500;110331;11434,5;-23553;NA;103500;2;"F";"Pensioner";"Secondary / secondary special";"Married";"";"XNA";"2";"1"
"43401";76500;339241,5;12919,5;-15893;NA;238500;2;"F";"Working";"Secondary / secondary special";"Married";"Laborers";"Self-employed";"2";"1"
"193397";112500;313438,5;24894;-17060;NA;283500;3;"M";"Working";"Secondary / secondary special";"Civil marriage";"Laborers";"Construction";"2";"1"
"68126";52425;67500;6705;-23306;NA;67500;1;"F";"Pensioner";"Secondary / secondary special";"Single / not married";"";"XNA";"3";"1"
"287211";157500;1354500;51592,5;-20223;NA;1354500;2;"F";"Working";"Higher education";"Married";"High skill tech staff";"Business Entity Type 3";"2";"1"
"282546";270000;1762110;48586,5;-13275;9;1575000;6;"M";"Working";"Secondary / secondary special";"Married";"Drivers";"Business Entity Type 3";"2";"1"
"239712";225000;510853,5;34686;-11002;1;441000;1;"F";"Commercial associate";"Secondary / secondary special";"Single / not married";"Laborers";"Construction";"2";"1"
"73414";180000;513531;21888;-12397;NA;459000;4;"F";"Working";"Secondary / secondary special";"Married";"Realty agents";"Realtor";"2";"1"
"252667";90000;247500;19971;-16121;NA;247500;1;"M";"Working";"Secondary / secondary special";"Single / not married";"Laborers";"Business Entity Type 3";"2";"1"
"261136";135000;545040;26640;-12682;NA;450000;2;"F";"Working";"Secondary / secondary special";"Single / not married";"Sales staff";"Business Entity Type 3";"2";"1"
"215375";90000;1078200;31653;-14143;11;9e+05;3;"F";"Working";"Secondary / secondary special";"Married";"Cooking staff";"Business Entity Type 3";"2";"1"
"57333";112500;450000;22977;-8375;NA;450000;2;"F";"Working";"Secondary / secondary special";"Married";"Sales staff";"Business Entity Type 3";"2";"1"
"100662";67500;180000;9000;-7806;NA;180000;3;"F";"Working";"Secondary / secondary special";"Married";"Laborers";"Industry: type 3";"2";"1"
"202777";180000;493204,5;26883;-12341;NA;369000;4;"F";"Working";"Secondary / secondary special";"Married";"Sales staff";"Trade: type 3";"2";"1"
"234317";76500;354276;10872;-23999;NA;292500;1;"F";"Pensioner";"Secondary / secondary special";"Widow";"";"XNA";"2";"1"
"176541";171000;640080;29970;-20622;14;450000;2;"M";"Commercial associate";"Secondary / secondary special";"Married";"Managers";"Business Entity Type 3";"2";"1"
"94429";360000;675000;71010;-15964;NA;675000;1;"M";"Working";"Secondary / secondary special";"Single / not married";"Security staff";"Transport: type 2";"2";"1"
"280816";157500;854896,5;43780,5;-11461;NA;702000;3;"F";"Working";"Secondary / secondary special";"Married";"Private service staff";"Business Entity Type 3";"3";"1"
"252996";180000;540000;27000;-16323;NA;540000;3;"F";"Working";"Secondary / secondary special";"Married";"Managers";"Hotel";"2";"1"
"107111";225000;675000;28377;-19502;NA;675000;2;"F";"Working";"Secondary / secondary special";"Married";"Sales staff";"Self-employed";"2";"1"
"195574";202500;178290;14085;-10049;NA;157500;3;"F";"Commercial associate";"Higher education";"Married";"";"Business Entity Type 3";"3";"1"
"42135";112500;225000;12204;-9684;NA;225000;2;"M";"Working";"Secondary / secondary special";"Married";"Laborers";"Business Entity Type 3";"2";"1"
"75134";135000;545040;26640;-8306;NA;450000;3;"M";"Working";"Secondary / secondary special";"Married";"Laborers";"Business Entity Type 2";"3";"1"
"220786";144000;485086,5;38457;-16461;NA;400500;2;"F";"Working";"Secondary / secondary special";"Married";"Laborers";"Industry: type 3";"3";"1"
"257020";90000;855000;24124,5;-16903;NA;855000;2;"F";"Working";"Secondary / secondary special";"Married";"Private service staff";"Self-employed";"2";"1"
"227853";157500;450000;21109,5;-13795;NA;450000;2;"F";"Working";"Secondary / secondary special";"Married";"Laborers";"Transport: type 4";"2";"1"
"54561";202500;728460;37134;-24586;NA;675000;2;"F";"Pensioner";"Higher education";"Civil marriage";"";"XNA";"2";"1"
"35908";184500;1237500;38988;-18318;NA;1237500;2;"F";"Commercial associate";"Secondary / secondary special";"Married";"Sales staff";"Business Entity Type 3";"2";"1"
"39494";67500;808650;26217;-19470;NA;675000;2;"F";"Working";"Secondary / secondary special";"Married";"Cleaning staff";"Business Entity Type 3";"2";"1"
"266601";90000;578979;27981;-13806;NA;517500;1;"F";"Working";"Secondary / secondary special";"Single / not married";"Sales staff";"Trade: type 7";"3";"1"
"51132";225000;256500;30568,5;-13190;12;256500;1;"M";"Working";"Secondary / secondary special";"Single / not married";"Laborers";"Self-employed";"2";"1"
"905";81000;521280;22959;-15181;NA;450000;3;"F";"Working";"Higher education";"Married";"Sales staff";"Business Entity Type 3";"2";"1"
"79070";180000;9e+05;26316;-10327;7;9e+05;2;"F";"Working";"Higher education";"Married";"Accountants";"Bank";"2";"1"
"212114";135000;254700;27153;-10433;14;225000;3;"F";"Working";"Secondary / secondary special";"Married";"Sales staff";"Business Entity Type 3";"3";"1"
"97045";90000;450346,5;24430,5;-22815;NA;342000;1;"M";"Working";"Secondary / secondary special";"Single / not married";"Cleaning staff";"Other";"2";"1"
"49926";112500;717003;27913,5;-15463;NA;598500;2;"F";"Working";"Secondary / secondary special";"Married";"";"Business Entity Type 3";"2";"1"
"272827";225000;675000;53460;-9912;5;675000;3;"M";"Working";"Secondary / secondary special";"Married";"Core staff";"Emergency";"2";"1"
"17821";112500;545040;26509,5;-11953;NA;450000;2;"F";"Commercial associate";"Secondary / secondary special";"Civil marriage";"Laborers";"Self-employed";"2";"1"
"155457";112500;560664;16393,5;-15495;13;468000;3;"F";"Working";"Secondary / secondary special";"Civil marriage";"Medicine staff";"Medicine";"2";"1"
"62619";112500;625536;30091,5;-20740;NA;540000;2;"M";"Working";"Secondary / secondary special";"Married";"";"Other";"2";"1"
"127738";135000;414792;15925,5;-17922;17;315000;2;"M";"Commercial associate";"Secondary / secondary special";"Married";"Laborers";"Business Entity Type 3";"2";"1"
"140351";112500;225000;16371;-10080;NA;225000;2;"F";"Commercial associate";"Higher education";"Married";"Core staff";"Bank";"2";"1"
"16279";157500;284400;22599;-9133;NA;225000;2;"F";"Working";"Higher education";"Married";"Core staff";"Business Entity Type 3";"2";"1"
"303563";225000;450000;22977;-13771;NA;450000;2;"F";"Working";"Secondary / secondary special";"Married";"Laborers";"Transport: type 2";"2";"1"
"5830";126000;640080;31261,5;-13909;12;450000;3;"F";"Working";"Secondary / secondary special";"Civil marriage";"Cooking staff";"Restaurant";"2";"1"
"81234";54000;808650;23773,5;-23620;NA;675000;1;"F";"Pensioner";"Secondary / secondary special";"Widow";"";"XNA";"2";"1"
"3164";112500;819432;29160;-19576;1;684000;2;"F";"Working";"Secondary / secondary special";"Married";"Security staff";"Transport: type 4";"2";"1"
"15203";180000;497520;33376,5;-10151;NA;450000;4;"F";"Commercial associate";"Secondary / secondary special";"Civil marriage";"Sales staff";"Business Entity Type 3";"1";"1"
"219902";157500;625536;22599;-16159;21;540000;2;"M";"Working";"Secondary / secondary special";"Civil marriage";"";"Business Entity Type 3";"2";"1"
"116988";225000;247500;12375;-23388;NA;247500;2;"M";"Pensioner";"Secondary / secondary special";"Married";"";"XNA";"2";"1"
"169621";135000;545040;26640;-11684;16;450000;3;"M";"Working";"Secondary / secondary special";"Married";"Drivers";"Self-employed";"2";"1"
"61000";202500;592560;35937;-12758;NA;450000;2;"F";"Commercial associate";"Secondary / secondary special";"Married";"";"Business Entity Type 3";"1";"1"
"33361";153000;497520;33376,5;-8871;NA;450000;3;"F";"Working";"Secondary / secondary special";"Separated";"High skill tech staff";"Business Entity Type 3";"2";"1"
"200982";112500;370629;14103;-23665;NA;306000;1;"F";"Pensioner";"Higher education";"Single / not married";"";"XNA";"2";"1"
"45976";135000;525735;42282;-9941;NA;450000;2;"F";"Working";"Secondary / secondary special";"Separated";"";"Business Entity Type 3";"3";"1"
"2868";90000;213948;23040;-11849;16;189000;2;"M";"Working";"Secondary / secondary special";"Married";"Drivers";"Self-employed";"2";"1"
"67654";135000;328405,5;19975,5;-15247;14;283500;3;"M";"Working";"Secondary / secondary special";"Married";"Drivers";"Transport: type 3";"2";"1"
"194159";135000;180000;9000;-16753;NA;180000;2;"F";"Working";"Secondary / secondary special";"Married";"Accountants";"Restaurant";"2";"1"
"96267";180000;765522;24822;-21624;NA;639000;2;"M";"Working";"Secondary / secondary special";"Civil marriage";"Laborers";"Business Entity Type 3";"1";"1"
"181788";54000;95940;10309,5;-13822;NA;90000;1;"M";"Working";"Secondary / secondary special";"Single / not married";"Medicine staff";"Medicine";"3";"1"
"253127";157500;337500;16875;-11233;NA;NA;3;"M";"Commercial associate";"Higher education";"Married";"Managers";"Trade: type 2";"2";"1"
"89083";157500;592560;35937;-16272;NA;450000;2;"F";"Working";"Secondary / secondary special";"Civil marriage";"Security staff";"Security";"2";"1"
"135567";67500;170640;6430,5;-16776;NA;135000;2;"F";"Working";"Secondary / secondary special";"Married";"";"Transport: type 4";"2";"1"
"202305";225000;1312110;55723,5;-12555;NA;1125000;2;"F";"Working";"Secondary / secondary special";"Married";"Sales staff";"Self-employed";"2";"1"
"193214";112500;86598;9454,5;-23407;NA;76500;2;"F";"Pensioner";"Secondary / secondary special";"Married";"";"XNA";"2";"1"
"56121";225000;544491;21226,5;-10878;NA;454500;3;"F";"Working";"Secondary / secondary special";"Married";"Cooking staff";"Business Entity Type 3";"2";"1"
"62485";112500;257562;13482;-16986;NA;184500;2;"M";"Working";"Higher education";"Married";"";"Business Entity Type 3";"3";"1"
"241424";652500;1006920;42790,5;-14585;1;9e+05;2;"F";"Commercial associate";"Secondary / secondary special";"Married";"Managers";"Trade: type 7";"2";"1"
"92743";121500;765261;34708,5;-9842;NA;684000;4;"M";"Working";"Secondary / secondary special";"Married";"Laborers";"Industry: type 3";"2";"1"
"155214";103500;317443,5;17347,5;-17671;NA;256500;2;"F";"Working";"Secondary / secondary special";"Separated";"";"Business Entity Type 3";"2";"1"
"189223";234000;384048;18810;-13690;1;270000;1;"M";"Commercial associate";"Secondary / secondary special";"Single / not married";"High skill tech staff";"Business Entity Type 3";"1";"1"
"162006";270000;585000;29250;-12042;14;585000;1;"M";"Working";"Secondary / secondary special";"Single / not married";"Drivers";"Transport: type 3";"2";"1"
"5915";202500;337500;16546,5;-10343;23;337500;1;"M";"Working";"Secondary / secondary special";"Single / not married";"Laborers";"Government";"2";"1"
"110247";225000;247500;12375;-18957;8;247500;2;"M";"Working";"Higher education";"Married";"Drivers";"Transport: type 4";"2";"1"
"106444";202500;729792;39721,5;-9517;NA;630000;1;"M";"Commercial associate";"Lower secondary";"Single / not married";"Drivers";"Self-employed";"2";"1"
"184037";438750;9e+05;25924,5;-12377;64;9e+05;3;"M";"State servant";"Higher education";"Married";"Accountants";"Construction";"2";"1"
"115695";450000;592560;35937;-16502;NA;450000;4;"M";"Commercial associate";"Secondary / secondary special";"Married";"Managers";"Business Entity Type 3";"2";"1"
"5624";225000;450000;30073,5;-18273;6;450000;2;"M";"Working";"Secondary / secondary special";"Married";"Drivers";"Business Entity Type 3";"3";"1"
